Egg.ID,Day,rot_mean,rot_var,temp_mean,temp_var,rh_mean,rh_var
BL3-1-17,147,60.5,3960.5,33.76111111,27.31093704,49.20333333,41.51923333
BL3-1-17,148,123.5,1624.5,35.59,8.794011111,52.42,3.511675
BL3-1-17,149,30,392,34.18777778,9.347048148,56.46333333,16.72340833
BL3-1-17,150,98,5832,33.68333333,14.38621111,51.86833333,18.36465833
BL3-1-17,151,83,6498,33.76222222,15.52984815,57.72333333,9.282308333
BL3-1-17,152,130.5,544.5,34.58,6.718611111,53.705,10.5529
BL3-1-17,153,18,2,35.00222222,5.133025926,52.25166667,65.09110833
BL3-1-17,154,34.5,1740.5,33.94333333,10.9093,53.865,186.8841
BL3-1-17,155,21.5,144.5,35.09555556,4.185248148,53.995,7.340725
BL3-1-17,156,126,98,34.43333333,4.559077778,62.955,3.697225
BL3-1-17,157,96.5,1404.5,34.45888889,1.026959259,56.015,10.664325
BL3-1-17,158,17.5,40.5,36.56555556,5.002225926,54.04,56.795275
BL3-1-17,159,90.5,924.5,35.14,7.400544444,57.375,0.1323
BL3-1-17,160,140.5,612.5,33.55222222,3.119381481,67.55333333,100.9268083
BL3-1-17,161,166.5,312.5,31.86444444,15.76707037,65.58833333,40.48643333
BL3-1-17,162,73,32,35.47666667,6.596011111,66.755,28.780725
DO1-1-16,95,6,72,36.69777778,0.062681481,41.06833333,0.869408333
DO1-1-16,96,17.5,544.5,35.80111111,1.398492593,38.84833333,1.932633333
DO1-1-16,97,18,512,36.58666667,0.018977778,37.59333333,0.719658333
DO1-1-16,98,24.5,1200.5,37.03,0.096533333,38.29666667,0.546633333
DO1-1-16,99,11,242,37.16888889,0.016359259,39.81666667,0.476233333
DO1-1-16,100,5.5,12.5,36.55777778,1.309137037,41.175,0.0243
DO1-1-16,101,8.5,112.5,35.41333333,1.883211111,38.365,7.200175
DO1-1-16,102,3.5,4.5,34.64777778,0.053781481,36.72666667,0.302508333
DO1-1-16,103,26,1152,34.66555556,0.019625926,36.445,2.769325
DO1-1-16,104,8,128,34.06222222,2.400092593,37.53666667,0.970808333
DO1-1-16,105,24,1152,35.11888889,0.009603704,38.26666667,0.330008333
DO1-1-16,106,21.5,924.5,35.37,0.040833333,38.265,0.174325
DO1-1-16,107,54.5,5940.5,35.55777778,0.062592593,38.00666667,0.099008333
DO1-1-16,108,15,392,36.22666667,0.265644444,35.895,0.222775
DO1-1-16,109,9.5,112.5,36.30777778,0.009603704,35.90166667,0.987258333
DO1-2-16,104,8,128,34.06222222,2.400092593,37.53666667,0.970808333
DO1-2-16,105,24,1152,35.11888889,0.009603704,38.26666667,0.330008333
DO1-2-16,106,21.5,924.5,35.37,0.040833333,38.265,0.174325
DO1-2-16,107,54.5,5940.5,35.55777778,0.062592593,38.00666667,0.099008333
DO1-2-16,108,15,392,36.22666667,0.265644444,35.895,0.222775
DO1-2-16,109,9.5,112.5,36.30777778,0.009603704,35.90166667,0.987258333
DO1-2-16,110,8,128,35.57,0.318233333,38.365,4.2613
DO1-2-16,111,12.5,220.5,34.99222222,0.543381481,39.01166667,0.392408333
DO1-2-16,112,63.5,2380.5,36.11,0.495511111,37.27666667,0.972158333
DO1-2-16,113,14,392,36.61444444,0.016359259,36.08833333,0.176458333
DO1-2-16,114,1,2,36.44222222,0.019737037,36.08333333,0.025208333
DO1-2-16,115,32,0,35.59777778,1.889248148,36.53833333,1.243058333
DO1-2-16,116,10,128,36.35555556,0.006225926,37.35833333,0.026133333
DO1-2-16,117,3.5,24.5,35.80666667,0.3888,39.515,0.167425
DO1-2-16,118,0.5,0.5,36.32333333,0.004744444,39.05666667,0.024808333
DO1-2-16,119,12,128,35.39,1.672211111,38.25833333,0.461608333
DO1-2-16,120,11,242,36.38111111,0.003792593,37.825,0.075625
DO1-2-16,121,2,0,36.51555556,0.016359259,37.73666667,0.024758333
DO1-2-16,122,14,288,36.76888889,0.055837037,37.54,4.539175
DO1-2-16,123,42.5,3444.5,36.95666667,0.011377778,39.1,0.3241
DO1-2-16,124,96.5,544.5,34.95,2.104044444,56.125,170.449075
